NK0g1,S0,1011.5480706516768,978.7433377844785,1003.2231439448548,995.6371410558178,1005.9795036018702,996.1999364995137,1010.4700516800272,1005.4868044344162,1004.8840662412127,1001.2458268370126,991.9385643994472,1007.6231354553274,996.3672040081353,1001.2635570720117,987.3936514824383,1000.0523291596141,983.9052608801462,1021.5665580244263,1010.8801502268766,1013.8253842667208,1010.4384218428612,1000.4255949727172,1002.8872204856001,1009.1438302869527,991.5820456727504,999.6077783660646,991.1993509895711,990.2470272441554,1026.3370285965154,994.9380118208928,1011.2926608664009,1008.580859085553,994.5147257756148,996.2199177301969,1010.7459621887316,999.0359510260542,1006.9176836617459,992.7756988320964,1005.3275463490276,1001.5557985554462,1017.1792978200489,997.3367242056215
NK0g1,S1,1016.3318849286819,992.4886295707785,985.9726097984103,998.8961283576057,1006.4771524133334,1011.0906783261812,1017.2229553427396,997.2222367511094,1001.4591796786355,985.6968180587056,1011.059177676578,1004.0301255515069,980.70002034523,1001.35053184775,1008.6448779532603,1006.0053743981891,1003.6014619849924,992.8736308299015,1016.7612254375629,998.0848018216366,1005.1696627990374,995.1357450887073,1010.1496974416491,1005.8097118616805,985.7923821244398,1008.9990483396401,995.2284580601453,993.71420615942,992.0817449299313,984.9768208672584,1004.7343299764076,1000.2609766402095,998.6643508584255,1007.234251343649,1005.1167170929313,1007.7729407374412,997.1617832538017,999.7578934816736,994.5234384757728,989.901270789809,1000.5514357211772,1003.8736135650561
NK0g1,S2,1014.5239257187699,990.6601471644207,1016.9982574432717,1001.2198691587901,1019.1261085051735,991.7481719241433,1004.7852912125641,997.49187400535,1011.4891335996315,1003.8550879705924,1000.9520474664492,1001.2225586501073,1009.6578463314111,992.9333658896101,1001.7092482454638,1007.7596680924229,1003.2678224900412,1004.5013602381916,994.8440254596647,1001.4527241639578,979.2220671326179,985.1157468910941,985.9701692973744,1009.1780202702287,996.3499823377048,1000.4200055798734,1012.6489963108128,1016.8773636017727,996.2327353428077,989.3578161201893,1001.7066386589692,1005.5985945783317,1008.6726518333478,999.5081016188669,1002.8846841669774,1006.493000077244,997.9991325538406,1005.7202389474708,1003.5895755891956,992.4879917703938,984.6663937651751,979.4574060864874
NK0g1,S3,1005.0608695057666,1000.763986654434,1008.1135277875708,1012.7895354058179,994.7828655383524,1009.7896944408067,1009.6009876353601,986.4083344503839,1007.8036087550527,1005.0651695790816,989.0386699368014,995.7394194338727,1008.5281979791743,1007.9681846787645,998.5132550115744,979.3628535313737,993.840966917254,999.3527232637589,984.8683211892942,1009.8932672521357,1004.2978182262154,996.2728828640278,1001.0436190969249,995.546193452609,1004.8789915102886,985.2388016901944,996.9094430635348,1006.3079174826785,991.3389093977092,991.6030268163762,1004.3927182140925,1009.9929233538267,1004.484594086097,997.6271569767672,1004.1721459053316,995.6186900778299,986.8664626867993,988.4899120926491,1004.5807324156541,996.6498194206282,1014.0012486552628,1003.6970255828838
NK0g1,S4,1006.5162007946693,1000.931711891816,1003.9512411374108,990.9838163738226,987.1547376311256,986.3951010321017,1009.030710082626,1015.895791563901,1018.1740189224479,1009.5464179447972,1004.1141410478367,1004.8202603474157,986.3517161453817,1003.241669035012,999.5666379802296,994.3784318271854,991.6112474441301,987.4826083385458,994.6191554767155,976.4199042829924,996.0244463636184,1011.9134243545542,1014.3524239234921,990.3495532471513,999.7515110015742,1005.7206950534596,1012.190330982772,990.9802092315143,1013.5205748329254,999.4781371153856,993.1126733279444,991.8700226851657,1003.4582908024172,997.3097584183271,988.4426660085704,1007.7483888275468,992.7118266479033,984.1558680472657,990.2380716764584,995.7073676151628,983.2141636279968,1002.5941134625718
NK0g1,S5,978.6603948481645,1008.3682881564671,1010.2361339487309,985.2207139572431,1022.2550176090183,1008.3565741894425,998.5643699878083,1009.3741215823043,997.6616310209251,1012.1915048705503,1004.7243484529885,1008.6178135900162,983.1426983342559,1010.1470848988043,997.6389517710747,987.0533957646958,1011.9428291019203,997.0296870552431,976.7134133258797,1010.411694671471,987.2912842814674,989.8961048706296,1011.1572695955789,994.8746571608903,1002.7778324791198,1003.3843910945849,1001.7188548400801,982.7577496176372,1012.9577012612514,1001.520616602353,1004.7370199308855,1007.6184071087939,1004.746211528238,1004.6503087172101,982.4675350430155,994.3988886498998,989.1246109041231,1003.0463453876185,1021.067040267451,1004.4511384191532,1010.227741715455,992.0922678091798
NK0g1,S6,1011.6657987348405,1010.3738297765165,992.8738867719707,1012.7854550370184,996.5521705836735,998.3677048724371,997.0872895347843,1002.5788379186483,997.8283233357294,995.0865074754655,1001.4457961549879,992.9998487807025,1012.1535854232756,1021.3990612517985,998.846936615442,998.3263569774663,987.3704593670918,987.8136134892222,978.867345536565,1000.9482356565695,1003.0967216961773,995.4216710659898,984.4097011786359,999.621065039244,989.696419301611,996.0380412042133,1009.0053914555067,1016.5903989425594,1002.5639941885945,998.582201155382,996.5303211341962,1003.4926617932452,982.2346523038157,997.8058509129626,997.9607240602877,988.2426721022188,985.4615285258755,1014.8333247293783,981.072156544922,989.1554271252353,1006.5238351615513,1003.8043406785563
NK0g1,S7,1003.800615033306,993.7803459079806,1015.7787782009939,1001.9240605009797,1001.556316473898,997.6041752304175,1020.7552402236315,993.5418773262514,1013.9729276261006,994.0878896137286,991.7262146028457,1003.8268989425355,1011.6736607257174,1006.38433799608,995.6648686461864,993.6253469228249,1009.0947512956805,1005.9424005755299,992.0832364965223,987.8965413602733,998.0563124836793,997.1940344670082,1005.0190980114397,1009.1248309207142,1000.9640423161612,1015.0739532635823,996.6308024950607,984.3012282493788,988.4390371815011,1000.6739511225206,992.4173091207251,983.7459376065453,960.6530147600417,994.0997438169782,1006.5585896141577,1000.8042448893475,1004.4531919655991,991.8433713792177,1003.8479250666353,989.0690133436481,975.5228029702909,1007.7994873025297
NK0g1,S8,1000.5870218693244,987.5253903396614,1011.8849463409995,992.7254248252976,1005.9126736092129,983.9954742243804,993.0548127936238,1008.7475509222277,990.7061479081084,1002.3251601679593,990.2992196520535,967.6955327870596,997.6699086474939,1000.9173788644993,999.4475776044244,1001.1637608822505,1011.1179162970145,1014.0401644097476,986.0152149954666,995.2490056595399,988.9078150565546,999.0723427568824,998.2732297780302,992.4577275423723,1006.8754297444164,1012.1889657427673,998.868242734806,1007.1794268430868,1001.5052230350447,1011.7340260045289,1012.722882334603,983.9525498447309,1006.8235468853237,1008.4195408424341,1008.8702366178276,1016.1693401411641,996.2122128953902,986.8442995454152,996.4531589343989,1002.4553401754974,995.1532436896566,994.0599535623167
NK0g1,S9,1003.3881753624755,990.181855567871,983.331495195419,1006.5768783566873,997.5481500233705,1002.0122856610122,1001.707206779065,1021.4886898207131,1008.2467866427177,986.1540320916934,976.2639840555598,981.910127468203,1012.8452529750095,1006.8395681983997,985.4797845183517,1007.6775662172881,997.9252167391251,987.0448612443716,1003.4012972979004,981.730149618032,1007.7122887629706,995.7062761597394,990.0553168344094,997.4570788231681,998.9389568639982,994.0090628836149,997.4971507090119,996.2869906100993,986.9123466699258,1000.1451859187139,1010.9752727216638,990.3429558161235,1008.0718001101592,995.4489113907508,998.7545619325085,1004.495691174636,994.2300586422002,1010.0141891921917,993.5858367064542,986.1104716203571,995.4319398239169,1002.7820716348798
